,index,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,transactions,hours,messaging,error,special_hours
57,61,PyG0aSX3pBx0hzoSH20FnA,la-quinta-by-wyndham-chicago-downtown-chicago,La Quinta by Wyndham Chicago Downtown,https://s3-media3.fl.yelpcdn.com/bphoto/oLqBvTifaOxFl5q26nTzrQ/o.jpg,True,False,https://www.yelp.com/biz/la-quinta-by-wyndham-chicago-downtown-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13125581020.0,(312) 558-1020,150.0,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,"{'address1': 'One South Franklin', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60606', 'country': 'US', 'state': 'IL', 'display_address': ['One South Franklin', 'Chicago, IL 60606'], 'cross_streets': ''}","{'latitude': 41.8815453, 'longitude': -87.6350572}","['https://s3-media3.fl.yelpcdn.com/bphoto/oLqBvTifaOxFl5q26nTzrQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/u8T87B6hgsbp3KjaKt7peA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/2z4dn6aEKfPTVVdTQg-odw/o.jpg']",$$,[],"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
58,62,PRQGk-UbR7FkUFYvSOiHmA,hotel-lincoln-chicago-2,Hotel Lincoln,https://s3-media1.fl.yelpcdn.com/bphoto/WCXcMAQY9uQJaag116nU-g/o.jpg,True,False,https://www.yelp.com/biz/hotel-lincoln-chicago-2?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13122544700.0,(312) 254-4700,295.0,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.0,"{'address1': '1816 North Clark Street', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['1816 North Clark Street', 'Chicago, IL 60614'], 'cross_streets': 'Menomonee St & Lincoln Ave'}","{'latitude': 41.9153236, 'longitude': -87.6346272}","['https://s3-media1.fl.yelpcdn.com/bphoto/WCXcMAQY9uQJaag116nU-g/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/XbkYUKedkvNPzg3o14jkxg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/NQofpETyH-shufkaetCqbQ/o.jpg']",$$,[],"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
59,63,LUmAQaRrAleKdXZd8On16Q,the-westin-chicago-river-north-chicago,The Westin Chicago River North,https://s3-media1.fl.yelpcdn.com/bphoto/7CEmjrc_vhWoEu-F_dO3hg/o.jpg,True,False,https://www.yelp.com/biz/the-westin-chicago-river-north-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13127441900.0,(312) 744-1900,280.0,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.5,"{'address1': '320 N Dearborn St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60654', 'country': 'US', 'state': 'IL', 'display_address': ['320 N Dearborn St', 'Chicago, IL 60654'], 'cross_streets': ''}","{'latitude': 41.8882133, 'longitude': -87.6297088}","['https://s3-media1.fl.yelpcdn.com/bphoto/7CEmjrc_vhWoEu-F_dO3hg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/r8jd4ByS_lghSZYzoE-WBQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/UWZf-ghic9G019dGMBLq9A/o.jpg']",$$$,[],"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
60,64,S_qmb0Uzm_cNoRjSvZ6y1w,the-talbott-hotel-chicago,The Talbott Hotel,https://s3-media1.fl.yelpcdn.com/bphoto/Jso6Ho_IcEoBtzTKeS7hHA/o.jpg,True,False,https://www.yelp.com/biz/the-talbott-hotel-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,18008252688.0,(800) 825-2688,220.0,"[{'alias': 'hotels', 'title': 'Hotels'}]",4.5,"{'address1': '20 E Delaware Pl', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['20 E Delaware Pl', 'Chicago, IL 60611'], 'cross_streets': 'Wabash Ave & State St'}","{'latitude': 41.8993868, 'longitude': -87.6275053}","['https://s3-media1.fl.yelpcdn.com/bphoto/Jso6Ho_IcEoBtzTKeS7hHA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/yh_eh_GaHZd2AdmmS9dDhg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/XkhufjG8cHecu_-YDJQoMg/o.jpg']",$$,[],"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
61,65,t5JK4OZzCuetIrJXdHLntg,river-hotel-chicago,River Hotel,https://s3-media1.fl.yelpcdn.com/bphoto/kOsFajdlDj01rIwJbmygJg/o.jpg,True,False,https://www.yelp.com/biz/river-hotel-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13127770990.0,(312) 777-0990,139.0,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.5,"{'address1': '75 E Wacker Dr', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60601', 'country': 'US', 'state': 'IL', 'display_address': ['75 E Wacker Dr', 'Chicago, IL 60601'], 'cross_streets': 'Wabash Ave & Lower Wacker Dr'}","{'latitude': 41.8876075744629, 'longitude': -87.6254272460938}","['https://s3-media1.fl.yelpcdn.com/bphoto/kOsFajdlDj01rIwJbmygJg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/10TENSsvtWcnKQgLC050hA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/t1vzmWRVBjNkIW9dtTMvyw/o.jpg']",$$,[],"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
62,66,wLjR0DkA4zxu8iqbUQc0Og,crowne-plaza-chicago-west-loop-chicago-2,Crowne Plaza Chicago West Loop,https://s3-media1.fl.yelpcdn.com/bphoto/G7WLIkdvhdKleviUljvR4A/o.jpg,True,False,https://www.yelp.com/biz/crowne-plaza-chicago-west-loop-chicago-2?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13128295000.0,(312) 829-5000,191.0,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.0,"{'address1': '25 S Halsted St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60661', 'country': 'US', 'state': 'IL', 'display_address': ['25 S Halsted St', 'Chicago, IL 60661'], 'cross_streets': 'Madison St & Washington Blvd'}","{'latitude': 41.881135, 'longitude': -87.64691}","['https://s3-media1.fl.yelpcdn.com/bphoto/G7WLIkdvhdKleviUljvR4A/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/diGr8vM3huawafgGMW1aVA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/n1K7iCYTIQuh23GwHBnzLg/o.jpg']",$$,[],"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
63,67,h-U_YfWBK2u_Vqo8AVA4KQ,heart-o-chicago-motel-chicago,Heart O' Chicago Motel,https://s3-media2.fl.yelpcdn.com/bphoto/yU6mZqY-49OGCno71lab2A/o.jpg,False,False,https://www.yelp.com/biz/heart-o-chicago-motel-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,17732719181.0,(773) 271-9181,40.0,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.0,"{'address1': '5990 N Ridge Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60660', 'country': 'US', 'state': 'IL', 'display_address': ['5990 N Ridge Ave', 'Chicago, IL 60660'], 'cross_streets': ''}","{'latitude': 41.9904327392578, 'longitude': -87.6721343994141}","['https://s3-media2.fl.yelpcdn.com/bphoto/yU6mZqY-49OGCno71lab2A/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/H3o3PXcjynHXCWrd7VeoUA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/j2TmIQi58E3XJHHVS4_QOQ/o.jpg']",$$,[],,,,
64,68,Gh4Tb2qCBUCOd5r7jqKnGA,chicago-marriott-at-medical-district-uic-chicago-2,Chicago Marriott at Medical District/UIC,https://s3-media2.fl.yelpcdn.com/bphoto/giWobneI4sW7fLOHUuZxPQ/o.jpg,True,False,https://www.yelp.com/biz/chicago-marriott-at-medical-district-uic-chicago-2?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13124911234.0,(312) 491-1234,69.0,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.0,"{'address1': '625 South Ashland Avenue At Harrison St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['625 South Ashland Avenue At Harrison St', 'Chicago, IL 60607'], 'cross_streets': ''}","{'latitude': 41.8738158408499, 'longitude': -87.6659937501609}","['https://s3-media2.fl.yelpcdn.com/bphoto/giWobneI4sW7fLOHUuZxPQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/T7PhFqHrKh5EGZh4JeQvvw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/JX2tijmrWwLEBXHNCRZPog/o.jpg']",$$$,[],"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
65,69,BISUDalmPulSzHvsO3PhDA,ramada-chicago-lake-shore-drive-chicago,Ramada Chicago - Lake Shore Drive,https://s3-media2.fl.yelpcdn.com/bphoto/_ZCkiHt3hp8MIK8rIy1RKg/o.jpg,True,True,https://www.yelp.com/biz/ramada-chicago-lake-shore-drive-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,18002521709.0,(800) 252-1709,20.0,"[{'alias': 'hotels', 'title': 'Hotels'}]",3.0,"{'address1': '4900 S Lake Shore Dr', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60615', 'country': 'US', 'state': 'IL', 'display_address': ['4900 S Lake Shore Dr', 'Chicago, IL 60615'], 'cross_streets': ''}","{'latitude': 41.805851, 'longitude': -87.5847702}","['https://s3-media2.fl.yelpcdn.com/bphoto/_ZCkiHt3hp8MIK8rIy1RKg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/eb19YqCHT1Pib4o39h1IFg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/d3BFyUgSO24hncg0nAWLuQ/o.jpg']",$$,[],"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
66,71,bem-1CTpTNpArpCtThTmFw,milshire-hotel-chicago,Milshire Hotel,https://s3-media3.fl.yelpcdn.com/bphoto/yt_7u-2JiW9qXhCkq0p4ow/o.jpg,False,True,https://www.yelp.com/biz/milshire-hotel-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,17733847611.0,(773) 384-7611,6.0,"[{'alias': 'hotels', 'title': 'Hotels'}]",1.0,"{'address1': '2525 N Milwaukee Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60647', 'country': 'US', 'state': 'IL', 'display_address': ['2525 N Milwaukee Ave', 'Chicago, IL 60647'], 'cross_streets': ''}","{'latitude': 41.9276466369629, 'longitude': -87.7041168212891}","['https://s3-media3.fl.yelpcdn.com/bphoto/yt_7u-2JiW9qXhCkq0p4ow/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/sILTYoUDjVFDEQirdu-gcw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/RVjbAFFN3V1Crsoe5fWheg/o.jpg']",$,[],,,,
67,72,pbEiXam9YJL3neCYHGwLUA,alinea-chicago,Alinea,https://s3-media2.fl.yelpcdn.com/bphoto/5v9CwgpqN06wrl6QPBRIMQ/o.jpg,True,False,https://www.yelp.com/biz/alinea-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13128670110.0,(312) 867-0110,2286.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.5,"{'address1': '1723 N Halsted St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['1723 N Halsted St', 'Chicago, IL 60614'], 'cross_streets': 'Willow St & Concord Pl'}","{'latitude': 41.9134194160823, 'longitude': -87.6482384681229}","['https://s3-media2.fl.yelpcdn.com/bphoto/5v9CwgpqN06wrl6QPBRIMQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/7zNU_FuDxo0pa-w-NGdc7w/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/cddBDRcQx9EFRJwqRS9d6w/o.jpg']",$$$$,['delivery'],"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",,,
68,73,HOJqzz1WvOmeR9oESJ4d9A,hot-dougs-chicago,Hot Doug's,https://s3-media2.fl.yelpcdn.com/bphoto/4NgZNaiidL9O27sQIJlzHg/o.jpg,False,True,https://www.yelp.com/biz/hot-dougs-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,17732799550.0,(773) 279-9550,3109.0,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",4.5,"{'address1': '3324 N California Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60618', 'country': 'US', 'state': 'IL', 'display_address': ['3324 N California Ave', 'Chicago, IL 60618'], 'cross_streets': 'Roscoe St & Henderson St'}","{'latitude': 41.94265, 'longitude': -87.69823}","['https://s3-media2.fl.yelpcdn.com/bphoto/4NgZNaiidL9O27sQIJlzHg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/QpFguKRS_tOH2KC7UOZ9ag/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/2UTBPfvBKTuqnH1A4QdzEw/o.jpg']",$,['delivery'],"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '1600', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '1600', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '1600', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '1600', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '1600', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '1600', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",,,
69,74,AkfSndWBxnTn-LpmiL8aLA,tru-chicago,Tru,https://s3-media1.fl.yelpcdn.com/bphoto/SAh9QRnuhXIZh4sZmTG0Vg/o.jpg,True,True,https://www.yelp.com/biz/tru-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,13122020001.0,(312) 202-0001,599.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}, {'alias': 'champagne_bars', 'title': 'Champagne Bars'}]",4.0,"{'address1': '676 N Saint Clair St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['676 N Saint Clair St', 'Chicago, IL 60611'], 'cross_streets': ''}","{'latitude': 41.8944199, 'longitude': -87.62316}","['https://s3-media1.fl.yelpcdn.com/bphoto/SAh9QRnuhXIZh4sZmTG0Vg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/KrNN0wO2mVin5UJzKcXmxQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/S3y9zDNsWJbvppYbc7PtTQ/o.jpg']",$$$$,['pickup'],"[{'open': [{'is_overnight': False, 'start': '1800', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1800', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1800', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1800', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",,,
70,75,WBU0yq9J8qiYQfI_fh2P1Q,crisp-chicago,Crisp,https://s3-media1.fl.yelpcdn.com/bphoto/CnRIO7IzEAAZ6rGu0kAPtw/o.jpg,True,False,https://www.yelp.com/biz/crisp-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,17736977610.0,(773) 697-7610,3240.0,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.5,"{'address1': '2940 N Broadway Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['2940 N Broadway Ave', 'Chicago, IL 60657'], 'cross_streets': 'Oakdale Ave & Wellington Ave'}","{'latitude': 41.9361214592879, 'longitude': -87.6444210345452}","['https://s3-media1.fl.yelpcdn.com/bphoto/CnRIO7IzEAAZ6rGu0kAPtw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/HkJiyNRXGDOd05zBDWBIAA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Gw2P4ahlj-nMtDsTkBCvng/o.jpg']",$$,['delivery'],"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
71,76,bNXpwTSavHBV9zBk2lUlGA,schwa-chicago,Schwa,https://s3-media3.fl.yelpcdn.com/bphoto/2P8fohHOhemW0JaLZ-eCnA/o.jpg,False,False,https://www.yelp.com/biz/schwa-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,17732521466.0,(773) 252-1466,545.0,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'address1': '1466 N Ashland Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1466 N Ashland Ave', 'Chicago, IL 60622'], 'cross_streets': 'Julian St & Le Moyne St'}","{'latitude': 41.90892, 'longitude': -87.66793}","['https://s3-media3.fl.yelpcdn.com/bphoto/2P8fohHOhemW0JaLZ-eCnA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/LWAeDicPxn2_25erfFVdeQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/NV87ycMsxi2u2gtyc9LzRw/o.jpg']",$$$$,[],"[{'open': [{'is_overnight': False, 'start': '1730', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2230', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2230', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1730', 'end': '2230', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",,,
72,77,t3pYu8eidmb2ZmexHRHT_Q,green-mill-chicago,Green Mill,https://s3-media2.fl.yelpcdn.com/bphoto/LJo3o-IXWQpnbA9V5Rslow/o.jpg,True,False,https://www.yelp.com/biz/green-mill-chicago?adjust_creative=vDSb58llR471-zVk0JXmlQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=vDSb58llR471-zVk0JXmlQ,17738785552.0,(773) 878-5552,931.0,"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'lounges', 'title': 'Lounges'}]",3.5,"{'address1': '4802 N Broadway St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60640', 'country': 'US', 'state': 'IL', 'display_address': ['4802 N Broadway St', 'Chicago, IL 60640'], 'cross_streets': 'Gunnison St & Racine Ave'}","{'latitude': 41.9691749999841, 'longitude': -87.6597404784749}","['https://s3-media2.fl.yelpcdn.com/bphoto/LJo3o-IXWQpnbA9V5Rslow/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/k125c_5Pf_5dJgKG6Tk5FQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/O3CeFQuiOanvcorI2xHKRA/o.jpg']",$$,[],"[{'open': [{'is_overnight': True, 'start': '1200', 'end': '0400', 'day': 0}, {'is_overnight': True, 'start': '1200', 'end': '0400', 'day': 1}, {'is_overnight': True, 'start': '1200', 'end': '0400', 'day': 2}, {'is_overnight': True, 'start': '1200', 'end': '0400', 'day': 3}, {'is_overnight': True, 'start': '1200', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '1200', 'end': '0500', 'day': 5}, {'is_overnight': True, 'start': '1100', 'end': '0400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",,,
